Zip Code (CEP),City,State,Centroid Latitude,Centroid Longitude
2331,Sao Paulo,SP,-23.4839,-46.6162
2332,Sao Paulo,SP,-23.4827,-46.6216
2333,Sao Paulo,SP,-23.4807,-46.6214
2334,Sao Paulo,SP,-23.484,-46.6196
2335,Sao Paulo,SP,-23.4834,-46.6171
2336,Sao Paulo,SP,-23.4813,-46.6169
2337,Sao Paulo,SP,-23.4787,-46.6145
2338,Sao Paulo,SP,-23.4755,-46.6181
2339,Sao Paulo,SP,-23.4776,-46.6152
2340,Sao Paulo,SP,-23.4596,-46.6157
2341,Sao Paulo,SP,-23.4652,-46.6155
2342,Sao Paulo,SP,-23.4738,-46.6106
2343,Sao Paulo,SP,-23.4686,-46.6055
2344,Sao Paulo,SP,-23.4693,-46.6103
2345,Sao Paulo,SP,-23.4688,-46.6152
2346,Sao Paulo,SP,-23.4712,-46.6082
2347,Sao Paulo,SP,-23.464,-46.6073
2348,Sao Paulo,SP,-23.4605,-46.6111
2349,Sao Paulo,SP,-23.4598,-46.6044
2350,Sao Paulo,SP,-23.4607,-46.6016
2351,Sao Paulo,SP,-23.4549,-46.5997
2352,Sao Paulo,SP,-23.4544,-46.5962
2353,Sao Paulo,SP,-23.4526,-46.6053
2354,Sao Paulo,SP,-23.455,-46.6043
2355,Sao Paulo,SP,-23.4547,-46.6114
2356,Sao Paulo,SP,-23.451,-46.6122
2357,Sao Paulo,SP,-23.4474,-46.614
2358,Sao Paulo,SP,-23.4544,-46.6088
2359,Sao Paulo,SP,-23.4459,-46.6192
2360,Sao Paulo,SP,-23.4368,-46.5777
2361,Sao Paulo,SP,-23.4367,-46.5815
2362,Sao Paulo,SP,-23.4792,-46.5796
2363,Sao Paulo,SP,-23.4323,-46.5761
2364,Sao Paulo,SP,-23.4339,-46.5811
2365,Sao Paulo,SP,-23.4457,-46.5819
2366,Sao Paulo,SP,-23.4677,-46.6105
2367,Sao Paulo,SP,-23.4623,-46.5938
2368,Sao Paulo,SP,-23.4038,-46.5781
2370,Sao Paulo,SP,-23.4628,-46.6218
2371,Sao Paulo,SP,-23.459,-46.6187
2372,Sao Paulo,SP,-23.4601,-46.6246
2373,Sao Paulo,SP,-23.4549,-46.6173
2374,Sao Paulo,SP,-23.4548,-46.6214
2375,Sao Paulo,SP,-23.4537,-46.625
2376,Sao Paulo,SP,-23.4576,-46.6281
2377,Sao Paulo,SP,-23.4568,-46.6318
2378,Sao Paulo,SP,-23.4574,-46.6297
2401,Sao Paulo,SP,-23.4917,-46.6268
2402,Sao Paulo,SP,-23.4903,-46.6271
2403,Sao Paulo,SP,-23.494,-46.6284
2404,Sao Paulo,SP,-23.4913,-46.629
2405,Sao Paulo,SP,-23.4895,-46.6329
2406,Sao Paulo,SP,-23.488,-46.6301
2407,Sao Paulo,SP,-23.4849,-46.6246
2408,Sao Paulo,SP,-23.4825,-46.6273
2409,Sao Paulo,SP,-23.4782,-46.6249
2410,Sao Paulo,SP,-23.4758,-46.623
2411,Sao Paulo,SP,-23.4756,-46.6243
2413,Sao Paulo,SP,-23.4829,-46.637
2415,Sao Paulo,SP,-23.4719,-46.6314
2416,Sao Paulo,SP,-23.4777,-46.6282
2417,Sao Paulo,SP,-23.4776,-46.6301
2418,Sao Paulo,SP,-23.4706,-46.6291
2419,Sao Paulo,SP,-23.4771,-46.6401
2420,Sao Paulo,SP,-23.4742,-46.6364
2421,Sao Paulo,SP,-23.4737,-46.6327
2422,Sao Paulo,SP,-23.4717,-46.6368
2423,Sao Paulo,SP,-23.4684,-46.6334
2430,Sao Paulo,SP,-23.4821,-46.6454
2431,Sao Paulo,SP,-23.487,-46.6362
2432,Sao Paulo,SP,-23.4769,-46.6253
2433,Sao Paulo,SP,-23.4818,-46.6363
2434,Sao Paulo,SP,-23.4833,-46.6394
2435,Sao Paulo,SP,-23.4803,-46.6418
2436,Sao Paulo,SP,-23.4794,-46.636
2440,Sao Paulo,SP,-23.4777,-46.6482
2441,Sao Paulo,SP,-23.4731,-46.6415
2442,Sao Paulo,SP,-23.4731,-46.6438
2443,Sao Paulo,SP,-23.473,-46.6474
2450,Sao Paulo,SP,-23.4983,-46.6378
2451,Sao Paulo,SP,-23.4992,-46.6421
2452,Sao Paulo,SP,-23.5003,-46.6441
2460,Sao Paulo,SP,-23.4907,-46.6375
2461,Sao Paulo,SP,-23.492,-46.639
2462,Sao Paulo,SP,-23.4918,-46.6416
2463,Sao Paulo,SP,-23.4885,-46.6455
2464,Sao Paulo,SP,-23.4893,-46.6504
2465,Sao Paulo,SP,-23.484,-46.6556
2466,Sao Paulo,SP,-23.4954,-46.6424
2467,Sao Paulo,SP,-23.4913,-46.6463
2468,Sao Paulo,SP,-23.4883,-46.649
2469,Sao Paulo,SP,-23.4854,-46.6448
2470,Sao Paulo,SP,-23.485,-46.6492
2471,Sao Paulo,SP,-23.4817,-46.6521
2472,Sao Paulo,SP,-23.4769,-46.6556
2473,Sao Paulo,SP,-23.4778,-46.6518
2474,Sao Paulo,SP,-23.4773,-46.6565
2475,Sao Paulo,SP,-23.48,-46.6449
2478,Sao Paulo,SP,-23.4775,-46.66
2479,Sao Paulo,SP,-23.4751,-46.6565
2501,Sao Paulo,SP,-23.5149,-46.6612
2508,Sao Paulo,SP,-23.5098,-46.6637
2510,Sao Paulo,SP,-23.513,-46.652
2511,Sao Paulo,SP,-23.5098,-46.651
2512,Sao Paulo,SP,-23.5137,-46.6593
2513,Sao Paulo,SP,-23.5613,-46.6852
2514,Sao Paulo,SP,-23.5106,-46.6552
2515,Sao Paulo,SP,-23.5102,-46.6579
2516,Sao Paulo,SP,-23.509,-46.6594
2517,Sao Paulo,SP,-23.5073,-46.6642
2518,Sao Paulo,SP,-23.5099,-46.6653
2519,Sao Paulo,SP,-23.502,-46.6554
2520,Sao Paulo,SP,-23.5032,-46.6557
2521,Sao Paulo,SP,-23.504,-46.6651
2522,Sao Paulo,SP,-23.5044,-46.6592
2523,Sao Paulo,SP,-23.5058,-46.6556
2524,Sao Paulo,SP,-23.5027,-46.6504
2525,Sao Paulo,SP,-23.5022,-46.6574
2526,Sao Paulo,SP,-23.503,-46.6468
2530,Sao Paulo,SP,-23.5008,-46.6605
2531,Sao Paulo,SP,-23.5009,-46.6527
2532,Sao Paulo,SP,-23.4998,-46.6555
2533,Sao Paulo,SP,-23.4976,-46.655
2534,Sao Paulo,SP,-23.4963,-46.6537
2535,Sao Paulo,SP,-23.4974,-46.6495
2536,Sao Paulo,SP,-23.4959,-46.6479
2537,Sao Paulo,SP,-23.4913,-46.6525
2538,Sao Paulo,SP,-23.4989,-46.6545
2539,Sao Paulo,SP,-23.4948,-46.6581
2540,Sao Paulo,SP,-23.4893,-46.6562
2541,Sao Paulo,SP,-23.4862,-46.6557
2542,Sao Paulo,SP,-23.487,-46.6587
2543,Sao Paulo,SP,-23.4838,-46.6612
2544,Sao Paulo,SP,-23.4889,-46.6609
2545,Sao Paulo,SP,-23.4924,-46.6626
2546,Sao Paulo,SP,-23.5036,-46.6668
2550,Sao Paulo,SP,-23.5065,-46.6713
2551,Sao Paulo,SP,-23.5026,-46.6692
2552,Sao Paulo,SP,-23.508,-46.6612
2553,Sao Paulo,SP,-23.499,-46.6664
2554,Sao Paulo,SP,-23.4991,-46.6689
2555,Sao Paulo,SP,-23.4937,-46.6662
2556,Sao Paulo,SP,-23.4979,-46.6694
2557,Sao Paulo,SP,-23.4983,-46.6727
2558,Sao Paulo,SP,-23.4961,-46.6746
2559,Sao Paulo,SP,-23.4931,-46.6724
2560,Sao Paulo,SP,-23.4947,-46.6711
2561,Sao Paulo,SP,-23.4924,-46.6749
2562,Sao Paulo,SP,-23.4869,-46.6738
2563,Sao Paulo,SP,-23.49,-46.669
2564,Sao Paulo,SP,-23.4881,-46.6687
2565,Sao Paulo,SP,-23.4866,-46.6684
2566,Sao Paulo,SP,-23.4828,-46.6689
2567,Sao Paulo,SP,-23.4807,-46.6682
2577,Sao Paulo,SP,-23.4882,-46.6789
2598,Sao Paulo,SP,-23.5129,-46.671
2610,Sao Paulo,SP,-23.4826,-46.6594
2611,Sao Paulo,SP,-23.4678,-46.6482
2612,Sao Paulo,SP,-23.4727,-46.6638
2613,Sao Paulo,SP,-23.4787,-46.6626
2614,Sao Paulo,SP,-23.4723,-46.6566
2615,Sao Paulo,SP,-23.4715,-46.6542
2616,Sao Paulo,SP,-23.4692,-46.6546
2617,Sao Paulo,SP,-23.4664,-46.6587
2618,Sao Paulo,SP,-23.4684,-46.65
2630,Sao Paulo,SP,-23.4638,-46.6414
2631,Sao Paulo,SP,-23.459,-46.6457
2632,Sao Paulo,SP,-23.4645,-46.6492
2633,Sao Paulo,SP,-23.4617,-46.6517
2634,Sao Paulo,SP,-23.4576,-46.6504
2635,Sao Paulo,SP,-23.4565,-46.6444
2636,Sao Paulo,SP,-23.4533,-46.6451
2637,Sao Paulo,SP,-23.4547,-46.649
2643,Sao Paulo,SP,-23.4681,-46.6504
2649,Sao Paulo,SP,-23.4606,-46.6626
2650,Sao Paulo,SP,-23.4616,-46.6568
2651,Sao Paulo,SP,-23.4609,-46.6589
2652,Sao Paulo,SP,-23.4576,-46.6567
2653,São Paulo,SP,-23.4534,-46.6584
2670,Sao Paulo,SP,-23.4658,-46.6643
2671,Sao Paulo,SP,-23.4674,-46.6639
2672,Sao Paulo,SP,-23.4599,-46.6664
2673,Sao Paulo,SP,-23.4624,-46.6712
2674,Sao Paulo,SP,-23.4601,-46.6684
2675,Sao Paulo,SP,-23.4568,-46.6709
2676,Sao Paulo,SP,-23.4562,-46.671
2677,Sao Paulo,SP,-23.4543,-46.6655
2678,Sao Paulo,SP,-23.4551,-46.6617
2679,Sao Paulo,SP,-23.4569,-46.6648
2680,Sao Paulo,SP,-23.4514,-46.6675
2701,Sao Paulo,SP,-23.5118,-46.6788
2710,Sao Paulo,SP,-23.5081,-46.6738
2712,Sao Paulo,SP,-23.5058,-46.6784
2713,Sao Paulo,SP,-23.5066,-46.6849
2714,Sao Paulo,SP,-23.5061,-46.6871
2715,Sao Paulo,SP,-23.5042,-46.6821
2716,Sao Paulo,SP,-23.4946,-46.685
2717,Sao Paulo,SP,-23.492,-46.6847
2720,Sao Paulo,SP,-23.493,-46.6742
2721,Sao Paulo,SP,-23.4967,-46.6746
2722,Sao Paulo,SP,-23.5008,-46.6783
2723,Sao Paulo,SP,-23.4999,-46.68
2724,Sao Paulo,SP,-23.4977,-46.6817
2725,Sao Paulo,SP,-23.4994,-46.6824
2726,Sao Paulo,SP,-23.5003,-46.6871
2727,Sao Paulo,SP,-23.4968,-46.6858
2728,Sao Paulo,SP,-23.4958,-46.6882
2729,Sao Paulo,SP,-23.5032,-46.6903
2730,Sao Paulo,SP,-23.4978,-46.6908
2731,Sao Paulo,SP,-23.4981,-46.6924
2732,Sao Paulo,SP,-23.5,-46.6955
2733,Sao Paulo,SP,-23.4954,-46.6951
2734,Sao Paulo,SP,-23.491,-46.6941
2735,Sao Paulo,SP,-23.4927,-46.6936
2736,Sao Paulo,SP,-23.4901,-46.6911
2737,Sao Paulo,SP,-23.4877,-46.6902
2738,Sao Paulo,SP,-23.4914,-46.6886
2739,Sao Paulo,SP,-23.4794,-46.6811
2750,Sao Paulo,SP,-23.4933,-46.6806
2751,Sao Paulo,SP,-23.4909,-46.6821
2752,Sao Paulo,SP,-23.4942,-46.6829
2753,Sao Paulo,SP,-23.4907,-46.6845
2754,Sao Paulo,SP,-23.4904,-46.6777
2755,Sao Paulo,SP,-23.488,-46.6797
2756,Sao Paulo,SP,-23.486,-46.6776
2757,Sao Paulo,SP,-23.4866,-46.6853
2758,Sao Paulo,SP,-23.4849,-46.6843
2759,Sao Paulo,SP,-23.484,-46.6831
2760,Sao Paulo,SP,-23.4806,-46.6807
2762,Sao Paulo,SP,-23.4825,-46.6753
2763,Sao Paulo,SP,-23.479,-46.6758
2764,Sao Paulo,SP,-23.4797,-46.6777
2765,Sao Paulo,SP,-23.4767,-46.6737
2801,Sao Paulo,SP,-23.4835,-46.7005
2802,Sao Paulo,SP,-23.4855,-46.6954
2803,Sao Paulo,SP,-23.4867,-46.6937
2804,Sao Paulo,SP,-23.4839,-46.6978
2805,Sao Paulo,SP,-23.479,-46.6978
2806,Sao Paulo,SP,-23.4735,-46.699
2807,Sao Paulo,SP,-23.4736,-46.7007
2808,Sao Paulo,SP,-23.4687,-46.7029
2809,Sao Paulo,SP,-23.4719,-46.7036
2810,Sao Paulo,SP,-23.4504,-46.7152
2811,Sao Paulo,SP,-23.476,-46.7028
2812,Sao Paulo,SP,-23.4812,-46.6977
2813,Sao Paulo,SP,-23.4507,-46.7118
2814,Sao Paulo,SP,-23.458,-46.7079
2815,Sao Paulo,SP,-23.445,-46.7146
2816,Sao Paulo,SP,-23.4613,-46.7065
2817,Sao Paulo,SP,-23.4632,-46.7024
2820,Sao Paulo,SP,-23.4528,-46.709
2829,Sao Paulo,SP,-23.4951,-46.7026
2831,Sao Paulo,SP,-23.4782,-46.6917
2832,Sao Paulo,SP,-23.4812,-46.6937
2833,Sao Paulo,SP,-23.4781,-46.6926
2834,Sao Paulo,SP,-23.4754,-46.6928
2835,Sao Paulo,SP,-23.4715,-46.6946
2836,Sao Paulo,SP,-23.4724,-46.6967
2837,Sao Paulo,SP,-23.4643,-46.6995
2839,Sao Paulo,SP,-23.4775,-46.6829
2840,Sao Paulo,SP,-23.4822,-46.6896
2841,Sao Paulo,SP,-23.4799,-46.6865
2842,Sao Paulo,SP,-23.4752,-46.6874
2844,Sao Paulo,SP,-23.4716,-46.6876
2845,Sao Paulo,SP,-23.4682,-46.6924
2846,Sao Paulo,SP,-23.4624,-46.6977
2847,Sao Paulo,SP,-23.4646,-46.6917
2848,Sao Paulo,SP,-23.4638,-46.6898
2849,Sao Paulo,SP,-23.464,-46.6873
2850,Sao Paulo,SP,-23.4665,-46.6735
2851,Sao Paulo,SP,-23.4596,-46.6914
2853,Sao Paulo,SP,-23.4574,-46.6951
2854,Sao Paulo,SP,-23.4565,-46.6975
2855,Sao Paulo,SP,-23.4562,-46.7007
2856,Sao Paulo,SP,-23.464,-46.6798
2857,Sao Paulo,SP,-23.6139,-46.738
2858,Sao Paulo,SP,-23.4463,-46.7026
2859,Sao Paulo,SP,-23.4544,-46.7024
2860,Sao Paulo,SP,-23.4604,-46.686
2861,Sao Paulo,SP,-23.4713,-46.6719
2862,Sao Paulo,SP,-23.475,-46.6802
2863,Sao Paulo,SP,-23.4736,-46.6745
2864,Sao Paulo,SP,-23.4724,-46.6817
2865,Sao Paulo,SP,-23.4746,-46.6769
2866,Sao Paulo,SP,-23.4677,-46.6809
2867,Sao Paulo,SP,-23.4692,-46.6834
2870,Sao Paulo,SP,-23.4614,-46.6773
2871,Sao Paulo,SP,-23.4628,-46.6754
2872,Sao Paulo,SP,-23.4624,-46.6717
2873,Sao Paulo,SP,-23.4571,-46.6824
2874,Sao Paulo,SP,-23.4626,-46.6764
2875,Sao Paulo,SP,-23.4616,-46.6819
2876,Sao Paulo,SP,-23.4591,-46.6926
2877,Sao Paulo,SP,-23.4594,-46.6832
2878,Sao Paulo,SP,-23.452,-46.6871
2879,Sao Paulo,SP,-23.4489,-46.6977
2880,Sao Paulo,SP,-23.4667,-46.6722
2881,Sao Paulo,SP,-23.4666,-46.675
2882,Sao Paulo,SP,-23.4706,-46.6681
2883,Sao Paulo,SP,-23.4465,-46.7015
2888,Sao Paulo,SP,-23.4659,-46.6749
2908,Sao Paulo,SP,-23.502,-46.7002
2909,Sao Paulo,SP,-23.5071,-46.6989
2910,Sao Paulo,SP,-23.5052,-46.6994
2911,Sao Paulo,SP,-23.504,-46.7021
2912,Sao Paulo,SP,-23.5055,-46.7085
2913,Sao Paulo,SP,-23.5035,-46.7129
2914,Sao Paulo,SP,-23.5032,-46.7095
2915,Sao Paulo,SP,-23.498,-46.7079
2916,Sao Paulo,SP,-23.4943,-46.7139
2917,Sao Paulo,SP,-23.498,-46.7131
2918,Sao Paulo,SP,-23.4959,-46.7169
2919,Sao Paulo,SP,-23.4993,-46.7144
2920,Sao Paulo,SP,-23.4902,-46.7214
2921,Sao Paulo,SP,-23.4887,-46.7238
2924,Sao Paulo,SP,-23.4995,-46.7074
2925,Sao Paulo,SP,-23.5019,-46.6985
2926,Sao Paulo,SP,-23.5,-46.7016
2927,Sao Paulo,SP,-23.4977,-46.7038
2928,Sao Paulo,SP,-23.5089,-46.6811
2929,Sao Paulo,SP,-23.4927,-46.7063
2930,Sao Paulo,SP,-23.4908,-46.708
2931,Sao Paulo,SP,-23.4973,-46.7096
2932,Sao Paulo,SP,-23.4908,-46.7114
2933,Sao Paulo,SP,-23.493,-46.7128
2934,Sao Paulo,SP,-23.4868,-46.7053
2935,Sao Paulo,SP,-23.4889,-46.7167
2936,Sao Paulo,SP,-23.486,-46.7179
2937,Sao Paulo,SP,-23.485,-46.7209
2938,Sao Paulo,SP,-23.4588,-46.7221
2939,Sao Paulo,SP,-23.4832,-46.7299
2940,Sao Paulo,SP,-23.4802,-46.7238
2941,Sao Paulo,SP,-23.4788,-46.7227
2942,Sao Paulo,SP,-23.4761,-46.7226
2943,Sao Paulo,SP,-23.4767,-46.725
2944,Sao Paulo,SP,-23.4753,-46.7261
2945,Sao Paulo,SP,-23.4837,-46.7267
2950,Sao Paulo,SP,-23.4785,-46.7191
2951,Sao Paulo,SP,-23.4737,-46.7221
2952,Sao Paulo,SP,-23.4726,-46.7135
2955,Sao Paulo,SP,-23.4682,-46.7203
2956,Sao Paulo,SP,-23.4687,-46.7225
2957,Sao Paulo,SP,-23.4669,-46.7224
2959,Sao Paulo,SP,-23.4925,-46.7001
2960,Sao Paulo,SP,-23.4952,-46.7011
2961,Sao Paulo,SP,-23.4925,-46.6996
2962,Sao Paulo,SP,-23.4894,-46.7023
2963,Sao Paulo,SP,-23.5049,-46.6826
2964,Sao Paulo,SP,-23.4855,-46.7056
2965,Sao Paulo,SP,-23.4837,-46.7047
2966,Sao Paulo,SP,-23.4713,-46.7096
2967,Sao Paulo,SP,-23.481,-46.7042
2968,Sao Paulo,SP,-23.4793,-46.7077
2969,Sao Paulo,SP,-23.4921,-46.7106
2970,Sao Paulo,SP,-23.4828,-46.7149
2971,Sao Paulo,SP,-23.4849,-46.7083
2972,Sao Paulo,SP,-23.4812,-46.7105
2975,Sao Paulo,SP,-23.4781,-46.7114
2976,Sao Paulo,SP,-23.4761,-46.7158
2977,Sao Paulo,SP,-23.4708,-46.7144
2978,Sao Paulo,SP,-23.4736,-46.7068
2979,Sao Paulo,SP,-23.476,-46.6981
2981,Sao Paulo,SP,-23.46,-46.7172
2982,Sao Paulo,SP,-23.4543,-46.7159
2983,Sao Paulo,SP,-23.4522,-46.7188
2984,Sao Paulo,SP,-23.445,-46.7206
2985,Sao Paulo,SP,-23.442,-46.7194
2986,Sao Paulo,SP,-23.434,-46.7145
2987,Sao Paulo,SP,-23.4351,-46.7053
2988,São Paulo,SP,-23.6084,-46.7404
2989,Sao Paulo,SP,-23.4338,-46.721
2990,Sao Paulo,SP,-23.4448,-46.7276
2991,Sao Paulo,SP,-23.4367,-46.7273
2992,Sao Paulo,SP,-23.4488,-46.7288
2993,Sao Paulo,SP,-23.454,-46.7319
2994,Sao Paulo,SP,-23.4571,-46.7348
2995,Sao Paulo,SP,-23.4443,-46.739
2996,Sao Paulo,SP,-23.4418,-46.7396
2997,Sao Paulo,SP,-23.5353,-46.6807
2998,Sao Paulo,SP,-23.4435,-46.7278
3001,Sao Paulo,SP,-23.5417,-46.6147
3002,Sao Paulo,SP,-23.545,-46.6203
3003,Sao Paulo,SP,-23.5454,-46.6237
3004,Sao Paulo,SP,-23.544,-46.6217
3005,Sao Paulo,SP,-23.5427,-46.6248
3006,Sao Paulo,SP,-23.5418,-46.6246
3007,Sao Paulo,SP,-23.5412,-46.6264
3008,Sao Paulo,SP,-23.5426,-46.6205
3009,Sao Paulo,SP,-23.5362,-46.6206
3010,Sao Paulo,SP,-23.537,-46.6186
3011,Sao Paulo,SP,-23.5383,-46.6151
3012,Sao Paulo,SP,-23.5408,-46.6154
3013,Sao Paulo,SP,-23.5353,-46.6143
3014,Sao Paulo,SP,-23.5385,-46.602
3015,Sao Paulo,SP,-23.5374,-46.596
3016,Sao Paulo,SP,-23.5371,-46.6151
3017,Sao Paulo,SP,-23.5366,-46.6109
3018,Sao Paulo,SP,-23.5323,-46.6113
3019,Sao Paulo,SP,-23.5334,-46.605
3020,Sao Paulo,SP,-23.5333,-46.6021
3021,Sao Paulo,SP,-23.531,-46.6008
3022,Sao Paulo,SP,-23.5259,-46.6049
3023,Sao Paulo,SP,-23.5323,-46.6108
3024,Sao Paulo,SP,-23.5304,-46.6095
3025,Sao Paulo,SP,-23.5351,-46.6096
3026,Sao Paulo,SP,-23.5314,-46.6111
3027,Sao Paulo,SP,-23.5342,-46.6137
3028,Sao Paulo,SP,-23.5273,-46.6115
3029,Sao Paulo,SP,-23.5298,-46.6182
3030,Sao Paulo,SP,-23.5268,-46.6184
3031,Sao Paulo,SP,-23.5319,-46.6206
3032,Sao Paulo,SP,-23.5311,-46.6216
3033,Sao Paulo,SP,-23.5296,-46.6242
3034,Sao Paulo,SP,-23.523,-46.6174
3035,Sao Paulo,SP,-23.5256,-46.6147
3036,São Paulo,SP,-23.5196,-46.6186
3040,Sao Paulo,SP,-23.5499,-46.623
3041,Sao Paulo,SP,-23.5492,-46.6199
3042,Sao Paulo,SP,-23.5487,-46.6184
3043,Sao Paulo,SP,-23.5473,-46.6171
3044,Sao Paulo,SP,-23.5517,-46.6209
3045,Sao Paulo,SP,-23.5428,-46.6025
3046,Sao Paulo,SP,-23.5443,-46.6156
3047,Sao Paulo,SP,-23.5421,-46.6057
3050,Sao Paulo,SP,-23.5441,-46.6127
3051,Sao Paulo,SP,-23.5454,-46.6084
3052,Sao Paulo,SP,-23.5407,-46.6071
3053,Sao Paulo,SP,-23.5442,-46.6071
3054,Sao Paulo,SP,-23.5423,-46.6038
3055,Sao Paulo,SP,-23.5406,-46.5994
3057,Sao Paulo,SP,-23.5412,-46.5968
3058,Sao Paulo,SP,-23.5391,-46.5906
3059,Sao Paulo,SP,-23.5402,-46.5917
3060,Sao Paulo,SP,-23.5384,-46.587
3061,Sao Paulo,SP,-23.5403,-46.585
3062,Sao Paulo,SP,-23.5411,-46.5894
3063,Sao Paulo,SP,-23.5324,-46.5643
3064,Sao Paulo,SP,-23.5333,-46.5698
3065,Sao Paulo,SP,-23.5374,-46.5789
3066,Sao Paulo,SP,-23.5374,-46.5767
3067,Sao Paulo,SP,-23.5378,-46.5734
3068,Sao Paulo,SP,-23.5367,-46.5681
3069,Sao Paulo,SP,-23.5354,-46.5654
3070,Sao Paulo,SP,-23.5384,-46.5691
3071,Sao Paulo,SP,-23.534,-46.5615
3072,Sao Paulo,SP,-23.5344,-46.557
3073,Sao Paulo,SP,-23.5318,-46.5557
3074,Sao Paulo,SP,-23.5222,-46.5646
3076,Sao Paulo,SP,-23.5378,-46.582
3077,Sao Paulo,SP,-23.5317,-46.5807
3080,Sao Paulo,SP,-23.5329,-46.5785
3081,Sao Paulo,SP,-23.5316,-46.5755
3084,Sao Paulo,SP,-23.5335,-46.5709
3085,Sao Paulo,SP,-23.5331,-46.5685
3086,Sao Paulo,SP,-23.5303,-46.5671
3087,Sao Paulo,SP,-23.5304,-46.566
3088,Sao Paulo,SP,-23.5269,-46.5619
3089,Sao Paulo,SP,-23.531,-46.561
3090,Sao Paulo,SP,-23.5284,-46.5579
3101,Sao Paulo,SP,-23.5522,-46.6108
3102,Sao Paulo,SP,-23.5503,-46.6137
3103,Sao Paulo,SP,-23.5544,-46.6106
3104,Sao Paulo,SP,-23.5542,-46.6145
3105,Sao Paulo,SP,-23.5557,-46.6192
3106,Sao Paulo,SP,-23.5563,-46.6164
3107,Sao Paulo,SP,-23.5639,-46.6079
3108,Sao Paulo,SP,-23.5654,-46.6087
3109,Sao Paulo,SP,-23.5751,-46.5977
3110,Sao Paulo,SP,-23.5576,-46.6072
3111,Sao Paulo,SP,-23.5602,-46.6044
3112,Sao Paulo,SP,-23.5565,-46.602
3113,Sao Paulo,SP,-23.5615,-46.6024
3114,Sao Paulo,SP,-23.5642,-46.5959
3115,Sao Paulo,SP,-23.5644,-46.5944
3116,Sao Paulo,SP,-23.5675,-46.587
3117,Sao Paulo,SP,-23.5607,-46.5934
3118,Sao Paulo,SP,-23.5618,-46.5949
3119,Sao Paulo,SP,-23.5635,-46.5944
3120,Sao Paulo,SP,-23.561,-46.5974
3121,Sao Paulo,SP,-23.5633,-46.5994
3122,Sao Paulo,SP,-23.5682,-46.5948
3123,Sao Paulo,SP,-23.5726,-46.5941
3124,Sao Paulo,SP,-23.571,-46.591
3125,Sao Paulo,SP,-23.5769,-46.5912
3126,Sao Paulo,SP,-23.5804,-46.5913
3127,Sao Paulo,SP,-23.5779,-46.5882
3128,Sao Paulo,SP,-23.5731,-46.5846
3129,Sao Paulo,SP,-23.5785,-46.5821
3130,Sao Paulo,SP,-23.5801,-46.5836
3131,Sao Paulo,SP,-23.5789,-46.5796
3132,Sao Paulo,SP,-23.5823,-46.5822
3133,Sao Paulo,SP,-23.5962,-46.5776
3134,Sao Paulo,SP,-23.5848,-46.5844
3135,Sao Paulo,SP,-23.5789,-46.5809
3136,Sao Paulo,SP,-23.5794,-46.5788
3137,Sao Paulo,SP,-23.5801,-46.5762
3138,Sao Paulo,SP,-23.5874,-46.5814
3139,Sao Paulo,SP,-23.5861,-46.5781
3140,Sao Paulo,SP,-23.5862,-46.5768
3141,Sao Paulo,SP,-23.5885,-46.5746
3142,Sao Paulo,SP,-23.5906,-46.5773
3143,Sao Paulo,SP,-23.5902,-46.5778
3144,Sao Paulo,SP,-23.5945,-46.5722
3145,Sao Paulo,SP,-23.5917,-46.5724
3146,Sao Paulo,SP,-23.5931,-46.5769
3147,Sao Paulo,SP,-23.5951,-46.5733
3149,Sao Paulo,SP,-23.577,-46.5872
3150,Sao Paulo,SP,-23.5859,-46.5879
3151,Sao Paulo,SP,-23.5873,-46.5862
3152,Sao Paulo,SP,-23.5926,-46.5818
3153,Sao Paulo,SP,-23.5969,-46.5806
3154,Sao Paulo,SP,-23.5829,-46.5667
3155,Sao Paulo,SP,-23.5812,-46.5713
3156,Sao Paulo,SP,-23.5809,-46.5682
3157,Sao Paulo,SP,-23.5772,-46.5713
3158,Sao Paulo,SP,-23.5758,-46.5667
3159,Sao Paulo,SP,-23.5788,-46.5692
3160,Sao Paulo,SP,-23.5787,-46.5647
3161,Sao Paulo,SP,-23.5773,-46.5634
3162,Sao Paulo,SP,-23.5513,-46.6036
3163,Sao Paulo,SP,-23.546,-46.5959
3164,Sao Paulo,SP,-23.5484,-46.6092
3165,Sao Paulo,SP,-23.56,-46.586
3166,Sao Paulo,SP,-23.5493,-46.5956
3167,Sao Paulo,SP,-23.5557,-46.5946
3168,Sao Paulo,SP,-23.5544,-46.5957
3169,Sao Paulo,SP,-23.5529,-46.594
3170,Sao Paulo,SP,-23.5509,-46.5923
3171,Sao Paulo,SP,-23.5507,-46.5904
3172,Sao Paulo,SP,-23.5527,-46.5853
3173,Sao Paulo,SP,-23.5533,-46.5843
3174,Sao Paulo,SP,-23.5471,-46.5891
3175,Sao Paulo,SP,-23.5494,-46.5845
3176,Sao Paulo,SP,-23.55,-46.5879
3177,Sao Paulo,SP,-23.5507,-46.5862
3178,Sao Paulo,SP,-23.5535,-46.5878
3179,Sao Paulo,SP,-23.5529,-46.5814
3180,Sao Paulo,SP,-23.5597,-46.5877
3181,Sao Paulo,SP,-23.5584,-46.5821
3182,Sao Paulo,SP,-23.5594,-46.5914
3183,Sao Paulo,SP,-23.5604,-46.5909
